ParkName,Stars,SiteType,Facility_Area,Longtitude,Site,Reviews,Maximum_Number_of_People,Location,Pets,Latitude,Equiplength_or_Driveway
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,052",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop B,-116.389757,"Map
,087",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,090",1575,6,Black Rock Campground,Pets Allowed,34.073333,28 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,091",1575,6,Black Rock Campground,Pets Allowed,34.073333,28 Back-In
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop B,-116.389757,"Map
,092",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,093",1575,6,Black Rock Campground,Pets Allowed,34.073333,25 Back-In
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop B,-116.389757,"Map
,094",1575,2,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,054",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,055",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,056",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,057",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,058",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop A,-116.389757,"Map
,059",1575,6,Black Rock Campground,Pets Allowed,34.073333,25 Back-In
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,060",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,095",1575,6,Black Rock Campground,Pets Allowed,34.073333,25 Back-In
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop B,-116.389757,"Map
,096",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop C,-116.389757,"Map
,001",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop C,-116.389757,"Map
,002",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop C,-116.389757,"Map
,003",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,004",1575,6,Black Rock Campground,Pets Allowed,34.073333,28 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,005",1575,6,Black Rock Campground,Pets Allowed,34.073333,30 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,006",1575,6,Black Rock Campground,Pets Allowed,34.073333,30 Back-In
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,078",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,079",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,080",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,081",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,082",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop A,-116.389757,"Map
,083",1575,6,Black Rock Campground,Pets Allowed,34.073333,
