ParkName,Stars,SiteType,Facility_Area,Longtitude,Site,Reviews,Maximum_Number_of_People,Location,Pets,Latitude,Equiplength_or_Driveway
Great Smoky Mountain,4.5,EQUESTRIAN NONELECTRIC,Horse Camp ,-83.1125,"Map
,1",55,6,Cataloochee Horse Campground,Pets Allowed - no,35.627778,30 Back-In
Great Smoky Mountain,4.5,EQUESTRIAN NONELECTRIC,Horse Camp ,-83.1125,"Map
,2",55,6,Cataloochee Horse Campground,Pets Allowed - no,35.627778,30 Back-In
Great Smoky Mountain,4.5,EQUESTRIAN NONELECTRIC,Horse Camp ,-83.1125,"Map
,3",55,6,Cataloochee Horse Campground,Pets Allowed - no,35.627778,30 Back-In
Great Smoky Mountain,4.5,EQUESTRIAN NONELECTRIC,Horse Camp ,-83.1125,"Map
,4",55,6,Cataloochee Horse Campground,Pets Allowed - no,35.627778,30 Back-In
Great Smoky Mountain,4.5,EQUESTRIAN NONELECTRIC,Horse Camp ,-83.1125,"Map
,5",55,6,Cataloochee Horse Campground,Pets Allowed - no,35.627778,30 Back-In
Great Smoky Mountain,4.5,EQUESTRIAN NONELECTRIC,Horse Camp ,-83.1125,"Map
,6",55,6,Cataloochee Horse Campground,Pets Allowed - no,35.627778,30 Back-In
Great Smoky Mountain,4.5,EQUESTRIAN NONELECTRIC,Horse Camp ,-83.1125,"Map
,7",55,6,Cataloochee Horse Campground,Pets Allowed - no,35.627778,30 Back-In
