ParkName,Stars,SiteType,Facility_Area,Longtitude,Site,Reviews,Maximum_Number_of_People,Location,Pets,Latitude,Equiplength_or_Driveway
Glacier,4.5,STANDARD NONELECTRIC,Loop D,-113.985278,"Map
,D169",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,21 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop D,-113.985278,"Map
,D170",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C095",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Back-In
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C096",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C097",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C098",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C098a",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C099",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,35 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop A,-113.985278,"Map
,A31",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop D,-113.985278,"Map
,D171",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop D,-113.985278,"Map
,D172",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
